matchId,player,team
29362856,Henrikh Mkhitaryan,Borussia Dortmund
29209551,Henrikh Mkhitaryan,Borussia Dortmund
31590794,Henrikh Mkhitaryan,Borussia Dortmund
29363037,Henrikh Mkhitaryan,Borussia Dortmund
31922167,Henrikh Mkhitaryan,Borussia Dortmund
29362554,Thiago Motta,Paris Saint Germain
29362710,Thiago Motta,Paris Saint Germain
29362908,Thiago Motta,Paris Saint Germain
31816148,Thiago Motta,Paris Saint Germain
29225494,Thiago Motta,Paris Saint Germain
29363852,Thiago Motta,Paris Saint Germain
31491679,Willian ,Chelsea
29362894,Emre Can,Liverpool
29362811,Emre Can,Liverpool
29362936,Christian Fuchs ,FC Schalke 04
29363492,Ahmed Musa,CSKA Moscow
29362984,Ahmed Musa,CSKA Moscow
29362540,Ahmed Musa,CSKA Moscow
29225459,Ahmed Musa,CSKA Moscow
29362950,Ahmed Musa,CSKA Moscow
29362703,Ahmed Musa,CSKA Moscow
29362929,Welle N'Diaye,NK Maribor
29362585,Welle N'Diaye,NK Maribor
29209558,Javier Manquillo,Liverpool
29362894,Javier Manquillo,Liverpool
29363092,Javier Manquillo,Liverpool
29362669,Javier Manquillo,Liverpool
29362773,Emre Colak,Galatasaray
29362571,Gaizka Toquero,Athletic Club
29362998,Olexandr Kucher,Shakhtar Donetsk
31491686,Olexandr Kucher,Shakhtar Donetsk
29362724,Olexandr Kucher,Shakhtar Donetsk
29225480,Olexandr Kucher,Shakhtar Donetsk
29362578,Olexandr Kucher,Shakhtar Donetsk
31608958,Saúl Ñíguez,Atlético de Madrid
29220458,Saúl Ñíguez,Atlético de Madrid
29362797,Saúl Ñíguez,Atlético de Madrid
29362655,Saúl Ñíguez,Atlético de Madrid
32384894,Saúl Ñíguez,Atlético de Madrid
29362863,Alberto Botía,Olympiakos
29220458,Alberto Botía,Olympiakos
29362804,Alberto Botía,Olympiakos
29363064,Alberto Botía,Olympiakos
29362662,Alejandro Domínguez,Olympiakos
29362804,Alejandro Domínguez,Olympiakos
29363064,Alejandro Domínguez,Olympiakos
29363530,Alejandro Domínguez,Olympiakos
29362863,Alejandro Domínguez,Olympiakos
29220458,Alejandro Domínguez,Olympiakos
29225452,Gary Cahill,Chelsea
31816148,Gary Cahill,Chelsea
29363859,Gary Cahill,Chelsea
29363523,Maicon,Roma
29362609,Maicon,Roma
29209558,Marcelinho,Ludogorets Razgrad
29363092,Marcelinho,Ludogorets Razgrad
29362877,Marcelinho,Ludogorets Razgrad
28962031,Marcelinho,Ludogorets Razgrad
29362818,Marcelinho,Ludogorets Razgrad
29363492,Dmitri Efremov,CSKA Moscow
29225459,Dmitri Efremov,CSKA Moscow
29362540,Dmitri Efremov,CSKA Moscow
29362950,Dmitri Efremov,CSKA Moscow
29362703,Dmitri Efremov,CSKA Moscow
29362752,Alessandro Florenzi,Roma
29362984,Alessandro Florenzi,Roma
29225459,Alessandro Florenzi,Roma
29362943,Alessandro Florenzi,Roma
29362609,Alessandro Florenzi,Roma
29363523,Alessandro Florenzi,Roma
29362991,Lucas Digne,Paris Saint Germain
32295986,Javier Mascherano,Barcelona
29363852,Javier Mascherano,Barcelona
29362554,Javier Mascherano,Barcelona
31922160,Javier Mascherano,Barcelona
32582198,Javier Mascherano,Barcelona
32683310,Javier Mascherano,Barcelona
31590801,Javier Mascherano,Barcelona
29210808,Tomás Vaclik,FC Basel
29362818,Tomás Vaclik,FC Basel
29362669,Tomás Vaclik,FC Basel
29362877,Tomás Vaclik,FC Basel
29363787,Tomás Vaclik,FC Basel
31513365,Tomás Vaclik,FC Basel
31513358,Klaas-Jan Huntelaar ,FC Schalke 04
31491679,Oscar,Chelsea
29363005,Oscar,Chelsea
29362738,Oscar,Chelsea
29362929,Oscar,Chelsea
29225452,Oscar,Chelsea
31816148,Oscar,Chelsea
29362602,Oscar,Chelsea
29362703,Alexei Berezoutski,CSKA Moscow
29362578,Óliver,FC Porto
29362731,Óliver,FC Porto
29363509,Óliver,FC Porto
32380841,Óliver,FC Porto
29362915,Óliver,FC Porto
32295979,Óliver,FC Porto
31513365,Óliver,FC Porto
29362640,Alexis Sánchez,Arsenal
31913128,Alexis Sánchez,Arsenal
29362790,Alexis Sánchez,Arsenal
28784340,Alexis Sánchez,Arsenal
29209551,Alexis Sánchez,Arsenal
31608951,Alexis Sánchez,Arsenal
28931063,Alexis Sánchez,Arsenal
29363037,Alexis Sánchez,Arsenal
29362849,Alexis Sánchez,Arsenal
29362998,Carlos Gurpegi,Athletic Club
29225480,Carlos Gurpegi,Athletic Club
29362915,Carlos Gurpegi,Athletic Club
29362731,Carlos Gurpegi,Athletic Club
29363022,Mauricio,Sporting Lisbon
29362602,Mauricio,Sporting Lisbon
29363859,Mauricio,Sporting Lisbon
29362950,Igor Akinfeev,CSKA Moscow
29362984,Igor Akinfeev,CSKA Moscow
31802502,Leroy Sané,FC Schalke 04
29362626,Dimitar Berbatov ,Monaco
29362766,Dimitar Berbatov ,Monaco
29362901,Joël Veltman,Ajax
29225494,Joël Veltman,Ajax
29362547,Joël Veltman,Ajax
29363558,Joël Veltman,Ajax
29363845,Ainsley Maitland-Niles,Arsenal
29362703,Eliaquim Mangala,Manchester City
29362929,Filipe Luis,Chelsea
29362602,Filipe Luis,Chelsea
29363859,Filipe Luis,Chelsea
32380834,Javier Pastore,Paris Saint-Germain
29362936,Dennis Aogo,FC Schalke 04
29363005,Dennis Aogo,FC Schalke 04
29362585,Dennis Aogo,FC Schalke 04
29362745,Dennis Aogo,FC Schalke 04
31513358,Dennis Aogo,FC Schalke 04
29212602,Stephan Lichtsteiner,Malmö FF
31913128,Olivier Giroud,Arsenal
28784340,Olivier Giroud,Arsenal
31608951,Olivier Giroud,Arsenal
29362991,Mike van der Hoorn,Ajax
32384894,Koke,Atlético de Madrid
29220458,Koke,Atlético de Madrid
29362655,Koke,Atlético de Madrid
29363064,Koke,Atlético de Madrid
31911679,Koke,Atlético de Madrid
29362870,Koke,Atlético de Madrid
32289606,Koke,Atlético de Madrid
29363804,Pizzi,Benfica
31913128,Danijel Subasic,Monaco
29362842,Danijel Subasic,Monaco
29362766,Danijel Subasic,Monaco
31608951,Danijel Subasic,Monaco
29362585,Ales Mejac,NK Maribor
29362738,Ales Mejac,NK Maribor
29363022,Ales Mejac,NK Maribor
29212602,Markus Rosenberg ,Malmö FF
29363565,Aleksandr Volodko,BATE Borisov
29225473,Aleksandr Volodko,BATE Borisov
29362922,Aleksandr Volodko,BATE Borisov
29362977,Aleksandr Volodko,BATE Borisov
29362571,Aleksandr Volodko,BATE Borisov
29225459,Vassili Berezoutski,CSKA Moscow
29362703,Vassili Berezoutski,CSKA Moscow
29363106,Erdal Rakip,Malmö FF
29362662,Erdal Rakip,Malmö FF
29212602,Erdal Rakip,Malmö FF
28656118,Bartosz Bereszynski,Legia Warsaw
29362998,Markel Susaeta,Athletic Club
29363565,Markel Susaeta,Athletic Club
29362731,Markel Susaeta,Athletic Club
29362571,Markel Susaeta,Athletic Club
29225480,Markel Susaeta,Athletic Club
29362915,Markel Susaeta,Athletic Club
29363078,Wendell,Bayer 04 Leverkusen
31911679,Wendell,Bayer 04 Leverkusen
29362759,Wendell,Bayer 04 Leverkusen
32295986,David Luiz,Paris Saint-Germain
32380834,David Luiz,Paris Saint-Germain
32295979,Alex Sandro,FC Bayern München
29363038,Alexander Anyukov,Zenit St Petersburg
29362835,Alexander Anyukov,Zenit St Petersburg
29220479,Alexander Anyukov,Zenit St Petersburg
29362626,Alexander Anyukov,Zenit St Petersburg
29362759,Alexander Anyukov,Zenit St Petersburg
31491679,Edinson Cavani,Paris Saint Germain
29362991,Edinson Cavani,Paris Saint Germain
29362554,Edinson Cavani,Paris Saint Germain
29362710,Edinson Cavani,Paris Saint Germain
29362908,Edinson Cavani,Paris Saint Germain
31816148,Edinson Cavani,Paris Saint Germain
29225494,Edinson Cavani,Paris Saint Germain
29363852,Edinson Cavani,Paris Saint Germain
29362745,Mahamadou-Naby Sarr,Sporting Lisbon
29362602,Mahamadou-Naby Sarr,Sporting Lisbon
29220465,Tarik Camdal,Galatasaray
29362773,Tarik Camdal,Galatasaray
29363845,Tarik Camdal,Galatasaray
29362856,Tarik Camdal,Galatasaray
29362804,Gianluigi Buffon,Juventus
32289613,Gianluigi Buffon,Juventus
32582191,Gianluigi Buffon,Juventus
29362863,Gianluigi Buffon,Juventus
29363510,Gianluigi Buffon,Juventus
32683303,Gianluigi Buffon,Juventus
31922167,Gianluigi Buffon,Juventus
29362943,José Holebas,Roma
29362752,José Holebas,Roma
29363523,José Holebas,Roma
29362609,José Holebas,Roma
31491686,Olexandr Gladkiy,Shakhtar Donetsk
29225480,Olexandr Gladkiy,Shakhtar Donetsk
28962031,Virgil Misidjan,Ludogorets Razgrad
29363092,Virgil Misidjan,Ludogorets Razgrad
29362818,Virgil Misidjan,Ludogorets Razgrad
29363544,Virgil Misidjan,Ludogorets Razgrad
29209558,Virgil Misidjan,Ludogorets Razgrad
29362676,Virgil Misidjan,Ludogorets Razgrad
29363838,Fabrice N'Sakala,RSC Anderlecht
29362703,Seydou Doumbia ,CSKA Moscow
29220465,Ibrahima Conte,RSC Anderlecht
29362648,Ibrahima Conte,RSC Anderlecht
29362790,Ibrahima Conte,RSC Anderlecht
29363838,Ibrahima Conte,RSC Anderlecht
29362849,Ibrahima Conte,RSC Anderlecht
29362662,Omar Elabdellaoui,Olympiakos
29362863,Omar Elabdellaoui,Olympiakos
29220458,Omar Elabdellaoui,Olympiakos
29363064,Omar Elabdellaoui,Olympiakos
28927666,Marcos Tavares,NK Maribor
28784367,Marcos Tavares,NK Maribor
29362585,Marcos Tavares,NK Maribor
29362738,Marcos Tavares,NK Maribor
29363551,Marcos Tavares,NK Maribor
29225466,Marcos Tavares,NK Maribor
29362773,Adrián Ramos,Borussia Dortmund
29362648,Adrián Ramos,Borussia Dortmund
29362856,Adrián Ramos,Borussia Dortmund
29209551,Adrián Ramos,Borussia Dortmund
29363037,Adrián Ramos,Borussia Dortmund
31922167,Adrián Ramos,Borussia Dortmund
29362773,Sven Bender ,Borussia Dortmund
28962031,Mihail Aleksandrov,Ludogorets Razgrad
29363092,Mihail Aleksandrov,Ludogorets Razgrad
29362818,Mihail Aleksandrov,Ludogorets Razgrad
29363544,Mihail Aleksandrov,Ludogorets Razgrad
29209558,Mihail Aleksandrov,Ludogorets Razgrad
29362676,Mihail Aleksandrov,Ludogorets Razgrad
29363509,Evandro Goebel,FC Porto
29225473,Evandro Goebel,FC Porto
32380841,Evandro Goebel,FC Porto
32295979,Evandro Goebel,FC Porto
31803965,Evandro Goebel,FC Porto
31491679,Marco Verratti,Paris Saint Germain
29362554,Marco Verratti,Paris Saint Germain
29362710,Marco Verratti,Paris Saint Germain
31816148,Marco Verratti,Paris Saint Germain
29225494,Marco Verratti,Paris Saint Germain
29363852,Marco Verratti,Paris Saint Germain
29362991,Thulani Serero,Ajax
29362901,Thulani Serero,Ajax
29225494,Thulani Serero,Ajax
29362547,Thulani Serero,Ajax
29363558,Thulani Serero,Ajax
28962031,Lucian Filip,Steaua Bucharest
29225459,Mapou Yanga-Mbiwa,Roma
29362943,Mapou Yanga-Mbiwa,Roma
29363523,Mapou Yanga-Mbiwa,Roma
29362609,Mapou Yanga-Mbiwa,Roma
29362609,Lukasz Skorupski,Roma
31911679,Fernando Torres,Atlético de Madrid
31608958,Fernando Torres,Atlético de Madrid
32289606,Fernando Torres,Atlético de Madrid
31491686,Thomas Müller,FC Bayern München
29362752,Thomas Müller,FC Bayern München
29225435,Thomas Müller,FC Bayern München
29362540,Thomas Müller,FC Bayern München
31816155,Thomas Müller,FC Bayern München
32582198,Thomas Müller,FC Bayern München
29363492,Thomas Müller,FC Bayern München
32380841,Thomas Müller,FC Bayern München
32683310,Thomas Müller,FC Bayern München
32295979,Thomas Müller,FC Bayern München
29220465,Goran Pandev,Galatasaray
29362640,Goran Pandev,Galatasaray
29362773,Goran Pandev,Galatasaray
29362877,Fabian Frei,FC Basel
29210808,Fabian Frei,FC Basel
29363787,Fabian Frei,FC Basel
31803965,Fabian Frei,FC Basel
29362998,Luiz Adriano,Shakhtar Donetsk
29362922,Luiz Adriano,Shakhtar Donetsk
31491686,Luiz Adriano,Shakhtar Donetsk
29362724,Luiz Adriano,Shakhtar Donetsk
29225480,Luiz Adriano,Shakhtar Donetsk
29225459,Kostas Manolas,Roma
29362984,Kostas Manolas,Roma
29362943,Kostas Manolas,Roma
29363523,Kostas Manolas,Roma
29362609,Kostas Manolas,Roma
29220458,Alessio Cerci,Atlético de Madrid
29362797,Alessio Cerci,Atlético de Madrid
29363551,Marvin Friedrich,FC Schalke 04
29225466,Arghus,NK Maribor
29363022,Arghus,NK Maribor
29363530,Kostas Mitroglou,Malmö FF
32683310,Dani Alves,FC Bayern München
29362662,Anton Tinnerholm,Malmö FF
29362797,Anton Tinnerholm,Malmö FF
29363530,Anton Tinnerholm,Malmö FF
29362870,Anton Tinnerholm,Malmö FF
29363106,Anton Tinnerholm,Malmö FF
29212602,Anton Tinnerholm,Malmö FF
29363078,Lacina Traoré,Monaco
29362842,Lacina Traoré,Monaco
29362936,William Carvalho,Sporting Lisbon
29363022,William Carvalho,Sporting Lisbon
29362602,William Carvalho,Sporting Lisbon
29363859,William Carvalho,Sporting Lisbon
29363544,Keylor Navas,Real Madrid
29363787,Keylor Navas,Real Madrid
31491679,Willian,Chelsea
29362738,Willian,Chelsea
29362929,Willian,Chelsea
29225452,Willian,Chelsea
31816148,Willian,Chelsea
29362602,Willian,Chelsea
31513358,Matija Nastasic,FC Schalke 04
29363780,João Guilherme,APOEL Nicosia
29225487,João Guilherme,APOEL Nicosia
29362547,João Guilherme,APOEL Nicosia
28927666,Derk Boerrigter,Celtic
28278531,Derk Boerrigter,Celtic
28962031,Lucian Sanmartean,Steaua Bucharest
29362998,Taras Stepanenko,Shakhtar Donetsk
29363509,Taras Stepanenko,Shakhtar Donetsk
29362922,Taras Stepanenko,Shakhtar Donetsk
31816155,Taras Stepanenko,Shakhtar Donetsk
29362578,Taras Stepanenko,Shakhtar Donetsk
29362901,Jaïro Riedewald,Ajax
29362717,Jaïro Riedewald,Ajax
29363558,Jaïro Riedewald,Ajax
29210808,Marek Suchy,FC Basel
29362818,Marek Suchy,FC Basel
29362669,Marek Suchy,FC Basel
29363787,Marek Suchy,FC Basel
29363537,Marek Suchy,FC Basel
31513365,Marek Suchy,FC Basel
29225452,Christian Fuchs,FC Schalke 04
29362585,Christian Fuchs,FC Schalke 04
31802502,Christian Fuchs,FC Schalke 04
31491686,Taison,Shakhtar Donetsk
29362578,Taison,Shakhtar Donetsk
29362998,Taison,Shakhtar Donetsk
31816155,Taison,Shakhtar Donetsk
29363509,Taison,Shakhtar Donetsk
29362922,Taison,Shakhtar Donetsk
29362724,Taison,Shakhtar Donetsk
29225480,Taison,Shakhtar Donetsk
29362626,Igor Smolnikov,Zenit St Petersburg
29363821,Igor Smolnikov,Zenit St Petersburg
31816155,Holger Badstuber,FC Bayern München
31491686,Holger Badstuber,FC Bayern München
32295979,Holger Badstuber,FC Bayern München
29225435,Jerome Boateng,FC Bayern München
32582198,Jerome Boateng,FC Bayern München
29363492,Jerome Boateng,FC Bayern München
32295979,Jerome Boateng,FC Bayern München
29363029,Jerome Boateng,FC Bayern München
29210808,Breel Embolo,FC Basel
29362818,Breel Embolo,FC Basel
31803965,Breel Embolo,FC Basel
29362877,Breel Embolo,FC Basel
29363787,Breel Embolo,FC Basel
29363537,Breel Embolo,FC Basel
31513365,Breel Embolo,FC Basel
29362640,Hamit Altintop,Galatasaray
29362773,Hamit Altintop,Galatasaray
29363845,Hamit Altintop,Galatasaray
29362856,Hamit Altintop,Galatasaray
29362797,Moyá,Malmö FF
29362540,Vassili Berezoutski,FC Bayern München
32295986,Blaise Matuidi,Paris Saint-Germain
32380834,Blaise Matuidi,Paris Saint-Germain
28656118,Helio Pinto,Legia Warsaw
29362977,Ricardo Quaresma,FC Porto
31803965,Ricardo Quaresma,FC Porto
29363509,Ricardo Quaresma,FC Porto
29225473,Ricardo Quaresma,FC Porto
29362915,Ricardo Quaresma,FC Porto
32380841,Ricardo Quaresma,FC Porto
29362731,Ricardo Quaresma,FC Porto
32295979,Ricardo Quaresma,FC Porto
31513365,Ricardo Quaresma,FC Porto
29220465,Veysel Sari,Galatasaray
29362640,Veysel Sari,Galatasaray
29220465,Olivier Deschacht,RSC Anderlecht
29362648,Olivier Deschacht,RSC Anderlecht
29362790,Olivier Deschacht,RSC Anderlecht
29362835,Nicolas Lombaerts,Zenit St Petersburg
29220479,Nicolas Lombaerts,Zenit St Petersburg
29362626,Nicolas Lombaerts,Zenit St Petersburg
29363821,Nicolas Lombaerts,Zenit St Petersburg
29362759,Nicolas Lombaerts,Zenit St Petersburg
29362662,Robin Olsen,Malmö FF
29362797,Robin Olsen,Malmö FF
29363530,Robin Olsen,Malmö FF
29362870,Robin Olsen,Malmö FF
29363106,Robin Olsen,Malmö FF
29212602,Robin Olsen,Malmö FF
29362648,Silvio Proto,RSC Anderlecht
29363838,Silvio Proto,RSC Anderlecht
29362849,Silvio Proto,RSC Anderlecht
29362773,Shinji Kagawa ,Borussia Dortmund
29225473,Andriy Yakovlev,BATE Borisov
29362922,Andriy Yakovlev,BATE Borisov
29362571,Andriy Yakovlev,BATE Borisov
29362578,Cristian Tello,FC Porto
29362977,Cristian Tello,FC Porto
31803965,Cristian Tello,FC Porto
29225473,Cristian Tello,FC Porto
29362731,Cristian Tello,FC Porto
29362915,Cristian Tello,FC Porto
31513365,Cristian Tello,FC Porto
29362662,Eric Abidal,Olympiakos
29363064,Eric Abidal,Olympiakos
28962031,Svetoslav Dyakov,Ludogorets Razgrad
29363092,Svetoslav Dyakov,Ludogorets Razgrad
29362818,Svetoslav Dyakov,Ludogorets Razgrad
29363544,Svetoslav Dyakov,Ludogorets Razgrad
29362877,Svetoslav Dyakov,Ludogorets Razgrad
29209558,Svetoslav Dyakov,Ludogorets Razgrad
29362676,Svetoslav Dyakov,Ludogorets Razgrad
29363558,Richairo Zivkovic,Ajax
32295986,Luis Suárez,Barcelona
32683310,Luis Suárez,Barcelona
32380834,Luis Suárez,Barcelona
32582198,Luis Suárez,Barcelona
29363780,Luis Suárez,Barcelona
31922160,Luis Suárez,Barcelona
29362901,Luis Suárez,Barcelona
29363852,Luis Suárez,Barcelona
31590801,Luis Suárez,Barcelona
31816155,Arjen Robben ,FC Bayern München
29362648,Sven Bender,Borussia Dortmund
29209551,Sven Bender,Borussia Dortmund
31922167,Sven Bender,Borussia Dortmund
29362856,Sven Bender,Borussia Dortmund
29362991,Nick Viergever,Ajax
29225494,Nick Viergever,Ajax
29362547,Nick Viergever,Ajax
29362717,Nick Viergever,Ajax
29363558,Nick Viergever,Ajax
31590794,Oliver Kirch,Borussia Dortmund
29363838,Oliver Kirch,Borussia Dortmund
31922167,Oliver Kirch,Borussia Dortmund
29220472,Heung-Min Son,Bayer 04 Leverkusen
29363078,Heung-Min Son,Bayer 04 Leverkusen
29363804,Heung-Min Son,Bayer 04 Leverkusen
29362835,Heung-Min Son,Bayer 04 Leverkusen
31911679,Heung-Min Son,Bayer 04 Leverkusen
29362633,Heung-Min Son,Bayer 04 Leverkusen
29362977,Casemiro,FC Porto
31803965,Casemiro,FC Porto
29225473,Casemiro,FC Porto
29362731,Casemiro,FC Porto
32380841,Casemiro,FC Porto
29362915,Casemiro,FC Porto
32295979,Casemiro,FC Porto
31513365,Casemiro,FC Porto
29362998,Iker Muniain,Athletic Club
29362731,Iker Muniain,Athletic Club
29225480,Iker Muniain,Athletic Club
29362915,Iker Muniain,Athletic Club
29362571,Iker Muniain,Athletic Club
29220458,Miranda,Atlético de Madrid
29362655,Miranda,Atlético de Madrid
31911679,Miranda,Atlético de Madrid
29362870,Miranda,Atlético de Madrid
32289606,Miranda,Atlético de Madrid
31608958,Miranda,Atlético de Madrid
29210808,Luca Zuffi,FC Basel
31803965,Luca Zuffi,FC Basel
29362877,Luca Zuffi,FC Basel
29363787,Luca Zuffi,FC Basel
29363537,Luca Zuffi,FC Basel
29362669,Luca Zuffi,FC Basel
31513365,Luca Zuffi,FC Basel
29362936,Islam Slimani,Sporting Lisbon
29225466,Islam Slimani,Sporting Lisbon
29363022,Islam Slimani,Sporting Lisbon
29362602,Islam Slimani,Sporting Lisbon
29363859,Islam Slimani,Sporting Lisbon
29362662,Erik Johansson,Malmö FF
29362797,Erik Johansson,Malmö FF
31922160,Frank Lampard,Manchester City
29362609,Frank Lampard,Manchester City
29363029,Frank Lampard,Manchester City
29363845,Hakan Balta,Galatasaray
29362856,Hakan Balta,Galatasaray
31911679,Moyá ,Atlético de Madrid
28927666,Aleksandar Rajcevic,NK Maribor
29225466,Aleksandar Rajcevic,NK Maribor
29362738,Aleksandar Rajcevic,NK Maribor
29363551,Aleksandar Rajcevic,NK Maribor
29362929,Aleksandar Rajcevic,NK Maribor
29362991,Davy Klaassen,Ajax
29362901,Davy Klaassen,Ajax
29225494,Davy Klaassen,Ajax
28278531,Baldur Sigurdsson,KR Reykjavík
29363845,Gedion Zelalem,Arsenal
29225487,Marc-André ter Stegen,Barcelona
29225435,Bacary Sagna,FC Bayern München
29363037,Damián Martinez,Arsenal
31913128,Francis Coquelin,Arsenal
31608951,Francis Coquelin,Arsenal
28927666,Damjan Bohar,NK Maribor
28784367,Damjan Bohar,NK Maribor
29362929,Damjan Bohar,NK Maribor
29362738,Damjan Bohar,NK Maribor
29363551,Damjan Bohar,NK Maribor
29225466,Damjan Bohar,NK Maribor
29363022,Damjan Bohar,NK Maribor
32295986,Lucas Moura,Paris Saint-Germain
32380834,Lucas Moura,Paris Saint-Germain
29210808,Walter Samuel,FC Basel
29363537,Walter Samuel,FC Basel
31803965,Walter Samuel,FC Basel
29363780,Efstathios Aloneftis,APOEL Nicosia
29225487,Efstathios Aloneftis,APOEL Nicosia
29362547,Efstathios Aloneftis,APOEL Nicosia
29362908,Efstathios Aloneftis,APOEL Nicosia
29363558,Efstathios Aloneftis,APOEL Nicosia
28931063,Olcay Sahan,Besiktas
28784340,Olcay Sahan,Besiktas
29362790,Joel Campbell,Arsenal
29363037,Joel Campbell,Arsenal
29363845,Joel Campbell,Arsenal
28508318,Teemu Pukki,Celtic
28278531,Teemu Pukki,Celtic
28656118,Teemu Pukki,Celtic
29362998,Aritz Aduriz,Athletic Club
29363565,Aritz Aduriz,Athletic Club
29225480,Aritz Aduriz,Athletic Club
29362731,Aritz Aduriz,Athletic Club
29362571,Aritz Aduriz,Athletic Club
29362818,Derlis González,FC Basel
31803965,Derlis González,FC Basel
29362877,Derlis González,FC Basel
29363787,Derlis González,FC Basel
29363537,Derlis González,FC Basel
29362669,Derlis González,FC Basel
31513365,Derlis González,FC Basel
29362998,Unai López,Athletic Club
29363565,Unai López,Athletic Club
29225435,Medhi Benatia,FC Bayern München
29362943,Medhi Benatia,FC Bayern München
29362752,Medhi Benatia,FC Bayern München
29362835,Andrey Arshavin,Zenit St Petersburg
29220479,Andrey Arshavin,Zenit St Petersburg
29362626,Andrey Arshavin,Zenit St Petersburg
29363565,Edgar Olekhnovich,BATE Borisov
29225473,Edgar Olekhnovich,BATE Borisov
29362922,Edgar Olekhnovich,BATE Borisov
29362977,Edgar Olekhnovich,BATE Borisov
29362571,Edgar Olekhnovich,BATE Borisov
29363509,Adrián,FC Porto
29225473,Adrián,FC Porto
29362915,Adrián,FC Porto
29362578,Adrián,FC Porto
29362977,Adrián,FC Porto
29362991,Jasper Cillessen,Ajax
29362901,Jasper Cillessen,Ajax
29225494,Jasper Cillessen,Ajax
29362717,Jasper Cillessen,Ajax
32384894,Antoine Griezmann,Atlético de Madrid
29220458,Antoine Griezmann,Atlético de Madrid
29362655,Antoine Griezmann,Atlético de Madrid
29363064,Antoine Griezmann,Atlético de Madrid
31911679,Antoine Griezmann,Atlético de Madrid
29362797,Antoine Griezmann,Atlético de Madrid
29362870,Antoine Griezmann,Atlético de Madrid
32289606,Antoine Griezmann,Atlético de Madrid
31608958,Antoine Griezmann,Atlético de Madrid
29362991,Ricardo Kishna,Ajax
29362547,Ricardo Kishna,Ajax
29362717,Ricardo Kishna,Ajax
29225487,Munir El Haddadi,Barcelona
29362554,Munir El Haddadi,Barcelona
29362717,Munir El Haddadi,Barcelona
29362710,Marios Antoniades,APOEL Nicosia
29225487,Marios Antoniades,APOEL Nicosia
29362547,Marios Antoniades,APOEL Nicosia
29363780,Marios Antoniades,APOEL Nicosia
29363558,Marios Antoniades,APOEL Nicosia
29363804,Bernd Leno,Bayer 04 Leverkusen
31911679,Bernd Leno,Bayer 04 Leverkusen
31608958,Bernd Leno,Bayer 04 Leverkusen
29362922,Mikhail Gordeychuk,BATE Borisov
29362571,Mikhail Gordeychuk,BATE Borisov
29225480,Gorka Iraizoz,Athletic Club
29362915,Gorka Iraizoz,Athletic Club
29362571,Gorka Iraizoz,Athletic Club
28931063,Tolga Zengin,Besiktas
29363804,Nélson Oliveira,Benfica
32295979,Danilo,FC Porto
31513365,Danilo,FC Porto
29362915,Danilo,FC Porto
29362578,Danilo,FC Porto
29362977,Danilo,FC Porto
29225466,Cédric Soares,Sporting Lisbon
29362745,Cédric Soares,Sporting Lisbon
29363022,Cédric Soares,Sporting Lisbon
29362602,Cédric Soares,Sporting Lisbon
29209558,Mamadou Sakho,Liverpool
32380841,Martins Indi,FC Bayern München
32295979,Martins Indi,FC Bayern München
29362578,Héctor Herrera,FC Porto
29362977,Héctor Herrera,FC Porto
29225473,Héctor Herrera,FC Porto
32380841,Héctor Herrera,FC Porto
29362731,Héctor Herrera,FC Porto
32295979,Héctor Herrera,FC Porto
31513365,Héctor Herrera,FC Porto
29362835,Axel Witsel,Zenit St Petersburg
29220479,Axel Witsel,Zenit St Petersburg
29363038,Axel Witsel,Zenit St Petersburg
29362759,Axel Witsel,Zenit St Petersburg
32295986,Thiago Silva ,Paris Saint-Germain
29362710,Nuno Morais,APOEL Nicosia
29362547,Nuno Morais,APOEL Nicosia
29363558,Nuno Morais,APOEL Nicosia
29220472,Layvin Kurzawa,Monaco
29362766,Layvin Kurzawa,Monaco
31913128,Layvin Kurzawa,Monaco
32289613,Layvin Kurzawa,Monaco
32384921,Layvin Kurzawa,Monaco
29362626,Layvin Kurzawa,Monaco
31608951,Layvin Kurzawa,Monaco
29362842,Layvin Kurzawa,Monaco
31911679,Roberto Hilbert,Bayer 04 Leverkusen
31608958,Roberto Hilbert,Bayer 04 Leverkusen
29362633,Roberto Hilbert,Bayer 04 Leverkusen
29363544,Nacho,Real Madrid
29362894,Nacho,Real Madrid
29362811,Nacho,Real Madrid
29363787,Nacho,Real Madrid
31802502,Nacho,Real Madrid
29209558,Hamza Younes,Ludogorets Razgrad
29363092,Hamza Younes,Ludogorets Razgrad
29362877,Hamza Younes,Ludogorets Razgrad
28962031,Hamza Younes,Ludogorets Razgrad
29362818,Hamza Younes,Ludogorets Razgrad
29225435,Edin Dzeko,Manchester City
29362950,Edin Dzeko,Manchester City
29362609,Edin Dzeko,Manchester City
29362703,Edin Dzeko,Manchester City
29363523,Edin Dzeko,Manchester City
31590801,Edin Dzeko,Manchester City
31491679,David Luiz,Paris Saint Germain
29362554,David Luiz,Paris Saint Germain
29362710,David Luiz,Paris Saint Germain
29225494,David Luiz,Paris Saint Germain
29363852,David Luiz,Paris Saint Germain
29362915,Aymeric Laporte,Athletic Club
29225480,Aymeric Laporte,Athletic Club
29362731,Aymeric Laporte,Athletic Club
29362571,Aymeric Laporte,Athletic Club
31913128,Héctor Bellerín,Arsenal
29363845,Héctor Bellerín,Arsenal
32582198,Javier Mascherano,FC Bayern München
31803965,Davide Callà,FC Basel
29362669,Davide Callà,FC Basel
29362877,Davide Callà,FC Basel
